timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1503756326720,1690,HTTP Request,200,,Thread Group 1-101,text,true,,139284,196,336,336,1434,0,2
1503756326891,1519,HTTP Request,200,,Thread Group 1-201,text,true,,139284,196,333,333,1284,0,1
1503756326695,1716,HTTP Request,200,,Thread Group 1-79,text,true,,139284,196,333,333,1382,0,1
1503756326871,1540,HTTP Request,200,,Thread Group 1-171,text,true,,139284,196,331,331,1301,0,1
1503756328080,332,HTTP Request,200,,Thread Group 1-523,text,true,,139284,196,331,331,59,0,0
1503756326716,1696,HTTP Request,200,,Thread Group 1-97,text,true,,139284,196,329,329,1438,0,1
1503756328078,334,HTTP Request,200,,Thread Group 1-527,text,true,,139284,196,328,328,60,0,2
1503756326953,1460,HTTP Request,200,,Thread Group 1-194,text,true,,139284,196,328,328,1204,0,1
1503756328074,339,HTTP Request,200,,Thread Group 1-531,text,true,,139284,196,326,326,54,0,3
1503756326791,1623,HTTP Request,200,,Thread Group 1-150,text,true,,139284,196,325,325,1379,0,1
1503756326719,1695,HTTP Request,200,,Thread Group 1-76,text,true,,139284,196,324,324,1447,0,1
1503756326861,1553,HTTP Request,200,,Thread Group 1-159,text,true,,139284,196,324,324,1311,0,1
1503756326810,1605,HTTP Request,200,,Thread Group 1-153,text,true,,139284,196,323,323,1364,0,1
1503756327993,423,HTTP Request,200,,Thread Group 1-534,text,true,,139284,196,323,323,141,0,1
1503756326723,1693,HTTP Request,200,,Thread Group 1-103,text,true,,139284,196,321,321,1438,0,1
1503756326732,1685,HTTP Request,200,,Thread Group 1-106,text,true,,139284,196,321,321,1353,0,4
1503756327988,429,HTTP Request,200,,Thread Group 1-543,text,true,,139284,196,319,319,90,0,0
1503756327982,436,HTTP Request,200,,Thread Group 1-546,text,true,,139284,196,319,319,151,0,1
1503756326773,1647,HTTP Request,200,,Thread Group 1-138,text,true,,139284,196,317,317,1395,0,1
1503756326725,1696,HTTP Request,200,,Thread Group 1-105,text,true,,139284,196,316,316,1445,0,1
1503756326926,1498,HTTP Request,200,,Thread Group 1-196,text,true,,139284,196,316,316,1041,0,1
1503756327901,523,HTTP Request,200,,Thread Group 1-571,text,true,,139284,196,316,316,141,0,2
1503756326599,1826,HTTP Request,200,,Thread Group 1-4,text,true,,139284,196,314,314,1364,0,33
1503756326958,1468,HTTP Request,200,,Thread Group 1-208,text,true,,139284,196,313,313,1120,0,1
1503756326742,1685,HTTP Request,200,,Thread Group 1-114,text,true,,139284,196,312,312,1240,0,1
1503756326682,1746,HTTP Request,200,,Thread Group 1-69,text,true,,139284,196,311,311,1295,0,1
1503756326600,1828,HTTP Request,200,,Thread Group 1-5,text,true,,139284,196,311,311,1305,0,31
1503756326678,1750,HTTP Request,200,,Thread Group 1-66,text,true,,139284,196,311,311,1299,0,1
1503756326621,1808,HTTP Request,200,,Thread Group 1-19,text,true,,139284,196,308,308,1284,0,2
1503756326660,1769,HTTP Request,200,,Thread Group 1-51,text,true,,139284,196,308,308,1253,0,1
1503756326722,1708,HTTP Request,200,,Thread Group 1-102,text,true,,139284,196,306,306,1196,0,1
1503756327913,517,HTTP Request,200,,Thread Group 1-617,text,true,,139284,196,305,305,126,0,1
1503756327900,531,HTTP Request,200,,Thread Group 1-575,text,true,,139284,196,305,305,141,0,1
1503756326767,1665,HTTP Request,200,,Thread Group 1-130,text,true,,139284,196,304,304,1312,0,1
1503756326713,1720,HTTP Request,200,,Thread Group 1-43,text,true,,139284,196,303,303,1360,0,1
1503756327967,466,HTTP Request,200,,Thread Group 1-565,text,true,,139284,196,303,303,155,0,1
1503756326714,1719,HTTP Request,200,,Thread Group 1-49,text,true,,139284,196,303,303,1359,0,1
1503756326615,1820,HTTP Request,200,,Thread Group 1-15,text,true,,139284,196,300,300,1296,0,9
1503756326699,1736,HTTP Request,200,,Thread Group 1-83,text,true,,139284,196,300,300,1203,0,1
1503756327902,533,HTTP Request,200,,Thread Group 1-567,text,true,,139284,196,298,298,196,0,0
1503756326845,1592,HTTP Request,200,,Thread Group 1-164,text,true,,139284,196,298,298,924,0,1
1503756327019,1419,HTTP Request,200,,Thread Group 1-239,text,true,,139284,196,298,298,752,0,1
1503756326838,1600,HTTP Request,200,,Thread Group 1-160,text,true,,139284,196,296,296,933,0,1
1503756326802,1636,HTTP Request,200,,Thread Group 1-144,text,true,,139284,196,296,296,968,0,1
1503756327006,1433,HTTP Request,200,,Thread Group 1-224,text,true,,139284,196,295,295,741,0,1
1503756326795,1644,HTTP Request,200,,Thread Group 1-136,text,true,,139284,196,294,294,973,0,0
